BGC,Unit,Spp,ESuit
MSdm1,MSdm1/02,Sx,3
MSdm1,MSdm1/03,At,3
MSdm1,MSdm1/03,Bl,3
MSdm1,MSdm1/03,Fd,2
MSdm1,MSdm1/03,Lw,2
MSdm1,MSdm1/03,Pl,2
MSdm1,MSdm1/03,Sx,3
MSdm1,MSdm1/04,At,3
MSdm1,MSdm1/04,Bl,3
MSdm1,MSdm1/04,Fd,2
MSdm1,MSdm1/04,Lw,2
MSdm1,MSdm1/04,Pl,1
MSdm1,MSdm1/04,Sx,3
MSdm1,MSdm1/05,At,2
MSdm1,MSdm1/05,Bl,2
MSdm1,MSdm1/05,Fd,2
MSdm1,MSdm1/05,Lw,2
MSdm1,MSdm1/05,Pl,1
MSdm1,MSdm1/05,Sx,2
MSdm1,MSdm1/06,Act,3
MSdm1,MSdm1/06,At,3
MSdm1,MSdm1/06,Bl,1
MSdm1,MSdm1/06,Cw,3
MSdm1,MSdm1/06,Fd,2
MSdm1,MSdm1/06,Lw,2
MSdm1,MSdm1/06,Pl,1
MSdm1,MSdm1/06,Sx,1
MSdm1,MSdm1/07,Bl,2
MSdm1,MSdm1/07,Pl,1
MSdm1,MSdm1/07,Sx,1
MSdm1,MSdm1/08,Act,3
MSdm1,MSdm1/08,At,3
MSdm1,MSdm1/08,Bl,2
MSdm1,MSdm1/08,Cw,5
MSdm1,MSdm1/08,Fd,2
MSdm1,MSdm1/08,Lw,2
MSdm1,MSdm1/08,Pl,1
MSdm1,MSdm1/08,Sx,1
MSdm2,MSdm2/01,At,3
MSdm2,MSdm2/01,Bl,2
MSdm2,MSdm2/01,Fd,2
MSdm2,MSdm2/01,Lw,4
MSdm2,MSdm2/01,Pl,1
MSdm2,MSdm2/01,Sx,1
MSdm2,MSdm2/02,Bl,3
MSdm2,MSdm2/02,Fd,2
MSdm2,MSdm2/02,Pl,1
MSdm2,MSdm2/02,Py,4
MSdm2,MSdm2/03,At,3
MSdm2,MSdm2/03,Bl,3
MSdm2,MSdm2/03,Fd,2
MSdm2,MSdm2/03,Lw,4
MSdm2,MSdm2/03,Pl,1
MSdm2,MSdm2/03,Py,4
MSdm2,MSdm2/03,Sx,3
MSdm2,MSdm2/04,At,3
MSdm2,MSdm2/04,Bl,3
MSdm2,MSdm2/04,Fd,2
MSdm2,MSdm2/04,Lw,4
MSdm2,MSdm2/04,Pl,1
MSdm2,MSdm2/04,Sx,2
MSdm2,MSdm2/05,Act,3
MSdm2,MSdm2/05,At,3
MSdm2,MSdm2/05,Bl,2
MSdm2,MSdm2/05,Cw,5
MSdm2,MSdm2/05,Fd,2
MSdm2,MSdm2/05,Lw,4
MSdm2,MSdm2/05,Pl,1
MSdm2,MSdm2/05,Sx,1
MSdm2,MSdm2/06,Act,3
MSdm2,MSdm2/06,At,3
MSdm2,MSdm2/06,Bl,2
MSdm2,MSdm2/06,Fd,2
MSdm2,MSdm2/06,Lw,4
MSdm2,MSdm2/06,Pl,1
MSdm2,MSdm2/06,Sx,1
MSdm2,MSdm2/07,Act,3
MSdm2,MSdm2/07,At,3
MSdm2,MSdm2/07,Bl,2
MSdm2,MSdm2/07,Pl,1
MSdm2,MSdm2/07,Sx,2
MSdm3,MSdm3/01,Bl,2
MSdm3,MSdm3/01,Fd,2
MSdm3,MSdm3/01,Lw,4
MSdm3,MSdm3/01,Pl,1
MSdm3,MSdm3/01,Sx,1
MSdm3,MSdm3/03,Bl,3
MSdm3,MSdm3/03,Fd,2
MSdm3,MSdm3/03,Lw,4
MSdm3,MSdm3/03,Pl,1
MSdm3,MSdm3/03,Py,4
MSdm3,MSdm3/03,Sx,3
MSdm3,MSdm3/04,Bl,3
MSdm3,MSdm3/04,Fd,1
MSdm3,MSdm3/04,Lw,4
MSdm3,MSdm3/04,Pl,1
MSdm3,MSdm3/04,Sx,2
MSdm3,MSdm3/05,Bl,2
MSdm3,MSdm3/05,Cw,3
MSdm3,MSdm3/05,Fd,2
MSdm3,MSdm3/05,Lw,4
MSdm3,MSdm3/05,Pl,1
MSdm3,MSdm3/05,Sx,1
MSdm3,MSdm3/06,Bl,1
MSdm3,MSdm3/06,Cw,3
MSdm3,MSdm3/06,Fd,3
MSdm3,MSdm3/06,Lw,4
MSdm3,MSdm3/06,Pl,2
MSdm3,MSdm3/06,Sx,1
MSdm3,MSdm3/07,Bl,2
MSdm3,MSdm3/07,Pl,2
MSdm3,MSdm3/07,Sx,1
MSdmz,MSdmz/101,Bl,1
MSdmz,MSdmz/101,Fd,1
MSdmz,MSdmz/101,Lw,2
MSdmz,MSdmz/101,Pl,1
MSdmz,MSdmz/101,Sx,1
MSdmz,MSdmz/102,Fd,1
MSdmz,MSdmz/102,Lw,2
MSdmz,MSdmz/102,Py,2
MSdmz,MSdmz/103,Fd,1
MSdmz,MSdmz/103,Lw,2
MSdmz,MSdmz/103,Pl,2
MSdmz,MSdmz/103,Py,3
MSdmz,MSdmz/110,Bl,1
MSdmz,MSdmz/110,Fd,3
MSdmz,MSdmz/110,Pl,3
MSdmz,MSdmz/110,Sx,1
MSdmz,MSdmz/111,Bl,1
MSdmz,MSdmz/111,Fd,3
MSdmz,MSdmz/111,Sx,1
MSdv,MSdv/01,Bl,2
MSdv,MSdv/01,Pl,1
MSdv,MSdv/01,Sx,1
MSdv,MSdv/02,Pl,2
MSdv,MSdv/03,Bl,3
MSdv,MSdv/03,Pl,1
MSdv,MSdv/03,Sx,3
MSdv,MSdv/04,Bl,3
MSdv,MSdv/04,Pl,1
MSdv,MSdv/04,Sx,3
MSdv,MSdv/05,Bl,3
MSdv,MSdv/05,Pl,1
MSdv,MSdv/05,Sx,3
MSdv,MSdv/06,Bl,2
MSdv,MSdv/06,Pl,1
MSdv,MSdv/06,Sx,2
MSdv,MSdv/07,Bl,2
MSdv,MSdv/07,Pl,1
MSdv,MSdv/07,Sx,1
MSdv,MSdv/08,Bl,2
MSdv,MSdv/08,Pl,2
MSdv,MSdv/08,Sx,1
MSdv,MSdv/09,Bl,2
MSdv,MSdv/09,Pl,2
MSdv,MSdv/09,Sx,1
MSdw,MSdw/101,Act,2
MSdw,MSdw/101,At,2
MSdw,MSdw/101,Bl,3
MSdw,MSdw/101,Ep,2
MSdw,MSdw/101,Fd,1
MSdw,MSdw/101,Lw,1
MSdw,MSdw/101,Pl,2
MSdw,MSdw/101,Sx,1
MSdw,MSdw/102,At,2
MSdw,MSdw/102,Ep,2
MSdw,MSdw/102,Fd,2
MSdw,MSdw/102,Pf,4
MSdw,MSdw/102,Pl,2
MSdw,MSdw/102,Py,4
MSdw,MSdw/103,At,2
MSdw,MSdw/103,Bl,3
MSdw,MSdw/103,Ep,2
MSdw,MSdw/103,Fd,1
MSdw,MSdw/103,Lw,1
MSdw,MSdw/103,Pl,2
MSdw,MSdw/103,Py,4
MSdw,MSdw/103,Sx,3
MSdw,MSdw/104,At,2
MSdw,MSdw/104,Bl,3
MSdw,MSdw/104,Ep,2
MSdw,MSdw/104,Fd,1
MSdw,MSdw/104,Lw,1
MSdw,MSdw/104,Pl,2
MSdw,MSdw/104,Sx,3
MSdw,MSdw/110,Act,2
MSdw,MSdw/110,At,2
MSdw,MSdw/110,Bl,2
MSdw,MSdw/110,Cw,2
MSdw,MSdw/110,Ep,2
MSdw,MSdw/110,Fd,3
MSdw,MSdw/110,Lw,3
MSdw,MSdw/110,Pl,2
MSdw,MSdw/110,Sx,1
MSdw,MSdw/111,Act,2
MSdw,MSdw/111,At,2
MSdw,MSdw/111,Bl,2
MSdw,MSdw/111,Ep,2
MSdw,MSdw/111,Sx,2
MSdw,MSdw/112,Act,2
MSdw,MSdw/112,At,2
MSdw,MSdw/112,Bl,2
MSdw,MSdw/112,Ep,2
MSdw,MSdw/112,Pl,3
MSdw,MSdw/112,Sx,2
MSdwz,MSdwz/101,Bl,1
MSdwz,MSdwz/101,Fd,1
MSdwz,MSdwz/101,Lw,2
MSdwz,MSdwz/101,Pl,2
MSdwz,MSdwz/101,Sx,1
MSdwz,MSdwz/102,Fd,1
MSdwz,MSdwz/102,Pa,3
MSdwz,MSdwz/102,Pf,3
MSdwz,MSdwz/102,Pl,2
MSdwz,MSdwz/103,Bl,3
MSdwz,MSdwz/103,Fd,1
MSdwz,MSdwz/103,Lw,2
MSdwz,MSdwz/103,Pl,1
MSdwz,MSdwz/103,Py,3
MSdwz,MSdwz/103,Sx,1
MSdwz,MSdwz/110,Act,3
MSdwz,MSdwz/110,At,3
MSdwz,MSdwz/110,Bl,1
MSdwz,MSdwz/110,Fd,3
MSdwz,MSdwz/110,Lw,2
MSdwz,MSdwz/110,Pl,3
MSdwz,MSdwz/110,Sx,1
MSdwz,MSdwz/111,Act,2
MSdwz,MSdwz/111,At,3
MSdwz,MSdwz/111,Bl,2
MSdwz,MSdwz/111,Sx,1
MSmw1,MSmw1/01,Ba,2
MSmw1,MSmw1/01,Bl,1
MSmw1,MSmw1/01,Cw,3
MSmw1,MSmw1/01,Fd,3
MSmw1,MSmw1/01,Hw,2
MSmw1,MSmw1/01,Lw,4
MSmw1,MSmw1/01,Pl,1
MSmw1,MSmw1/01,Pw,2
MSmw1,MSmw1/01,Sx,1
MSmw1,MSmw1/02,Bl,2
MSmw1,MSmw1/02,Fd,2
MSmw1,MSmw1/02,Pl,2
MSmw1,MSmw1/02,Pw,2
MSmw1,MSmw1/02,Sx,2
MSmw1,MSmw1/03,Ba,3
MSmw1,MSmw1/03,Bl,1
MSmw1,MSmw1/03,Cw,3
MSmw1,MSmw1/03,Fd,2
MSmw1,MSmw1/03,Hw,3
MSmw1,MSmw1/03,Lw,4
MSmw1,MSmw1/03,Pl,2
MSmw1,MSmw1/03,Pw,2
MSmw1,MSmw1/03,Sx,1
MSmw1,MSmw1/06,Ba,2
MSmw1,MSmw1/06,Bl,1
MSmw1,MSmw1/06,Cw,2
MSmw1,MSmw1/06,Fd,3
MSmw1,MSmw1/06,Hw,2
MSmw1,MSmw1/06,Lw,4
MSmw1,MSmw1/06,Pl,3
MSmw1,MSmw1/06,Sx,1
MSmw1,MSmw1/08,Ba,3
MSmw1,MSmw1/08,Bl,1
MSmw1,MSmw1/08,Cw,3
MSmw1,MSmw1/08,Hw,3
MSmw1,MSmw1/08,Pl,2
MSmw1,MSmw1/08,Sx,1
MSmw2,MSmw2/01,Ba,2
MSmw2,MSmw2/01,Bl,1
MSmw2,MSmw2/01,Cw,3
MSmw2,MSmw2/01,Hw,3
MSmw2,MSmw2/01,Pw,2
MSmw2,MSmw2/01,Sx,1
MSmw2,MSmw2/02,Bl,2
MSmw2,MSmw2/02,Fd,2
MSmw2,MSmw2/02,Pl,2
MSmw2,MSmw2/02,Pw,2
MSmw2,MSmw2/02,Sx,2
MSmw2,MSmw2/03,Bl,1
MSmw2,MSmw2/03,Cw,3
MSmw2,MSmw2/03,Fd,2
MSmw2,MSmw2/03,Hw,3
MSmw2,MSmw2/03,Lw,4
MSmw2,MSmw2/03,Pl,2
MSmw2,MSmw2/03,Pw,2
MSmw2,MSmw2/03,Sx,2
MSmw2,MSmw2/06,Ba,2
MSmw2,MSmw2/06,Bl,1
MSmw2,MSmw2/06,Cw,2
MSmw2,MSmw2/06,Fd,3
MSmw2,MSmw2/06,Hw,3
MSmw2,MSmw2/06,Pw,2
MSmw2,MSmw2/06,Sx,1
MSmw2,MSmw2/08,Bl,1
MSmw2,MSmw2/08,Cw,3
MSmw2,MSmw2/08,Hw,3
MSmw2,MSmw2/08,Pl,2
MSmw2,MSmw2/08,Sx,1
MSSDun,MSSDun/110,X,1
MSSDun,MSSDun/111,X,1
MSSDun,MSSDun/Gg,X,1
MSxcy,MSxcy/101,Bg,2
MSxcy,MSxcy/101,Bl,2
MSxcy,MSxcy/101,Fd,3
MSxcy,MSxcy/101,Lw,3
MSxcy,MSxcy/101,Pl,1
MSxcy,MSxcy/101,Sx,1
MSxcy,MSxcy/102,At,2
MSxcy,MSxcy/102,Fd,1
MSxcy,MSxcy/102,Pf,3
MSxcy,MSxcy/102,Pl,3
MSxcy,MSxcy/102,Py,2
MSxcy,MSxcy/103,Bg,2
MSxcy,MSxcy/103,Bl,3
MSxcy,MSxcy/103,Fd,1
MSxcy,MSxcy/103,Pl,1
MSxcy,MSxcy/103,Py,2
MSxcy,MSxcy/103,Sx,2
MSxcy,MSxcy/110,Bl,1
MSxcy,MSxcy/110,Fd,3
MSxcy,MSxcy/110,Lw,2
MSxcy,MSxcy/110,Pl,3
MSxcy,MSxcy/110,Sx,1
MSxk1,MSxk1/01,At,3
MSxk1,MSxk1/01,Bl,2
MSxk1,MSxk1/01,Fd,2
MSxk1,MSxk1/01,Lw,4
MSxk1,MSxk1/01,Pl,1
MSxk1,MSxk1/01,Sx,2
MSxk1,MSxk1/02,Bl,3
MSxk1,MSxk1/02,Fd,2
MSxk1,MSxk1/02,Lw,4
MSxk1,MSxk1/02,Pl,1
MSxk1,MSxk1/02,Py,4
MSxk1,MSxk1/05,Bl,3
MSxk1,MSxk1/05,Fd,2
MSxk1,MSxk1/05,Lw,4
MSxk1,MSxk1/05,Pl,1
MSxk1,MSxk1/05,Py,3
MSxk1,MSxk1/05,Sx,3
MSxk1,MSxk1/06,At,3
MSxk1,MSxk1/06,Bl,2
MSxk1,MSxk1/06,Fd,2
MSxk1,MSxk1/06,Lw,4
MSxk1,MSxk1/06,Pl,1
MSxk1,MSxk1/06,Sx,2
MSxk1,MSxk1/07,Bl,2
MSxk1,MSxk1/07,Fd,2
MSxk1,MSxk1/07,Lw,4
MSxk1,MSxk1/07,Pl,1
MSxk1,MSxk1/07,Sx,2
MSxk1,MSxk1/08,Act,3
MSxk1,MSxk1/08,At,3
MSxk1,MSxk1/08,Bl,2
MSxk1,MSxk1/08,Fd,2
MSxk1,MSxk1/08,Pl,1
MSxk1,MSxk1/08,Sx,1
MSxk1,MSxk1/09,Act,3
MSxk1,MSxk1/09,At,3
MSxk1,MSxk1/09,Bl,2
MSxk1,MSxk1/09,Pl,1
MSxk1,MSxk1/09,Sx,1
MSxk2,MSxk2/01,At,3
MSxk2,MSxk2/01,Bl,2
MSxk2,MSxk2/01,Fd,2
MSxk2,MSxk2/01,Lw,4
MSxk2,MSxk2/01,Pl,1
MSxk2,MSxk2/01,Sx,2
MSxk2,MSxk2/02,Bl,3
MSxk2,MSxk2/02,Fd,2
MSxk2,MSxk2/02,Pl,1
MSxk2,MSxk2/05,Bl,3
MSxk2,MSxk2/05,Fd,2
MSxk2,MSxk2/05,Lw,4
MSxk2,MSxk2/05,Pl,1
MSxk2,MSxk2/05,Py,4
MSxk2,MSxk2/05,Sx,3
MSxk2,MSxk2/06,At,3
MSxk2,MSxk2/06,Bl,2
MSxk2,MSxk2/06,Fd,2
MSxk2,MSxk2/06,Lw,4
MSxk2,MSxk2/06,Pl,1
MSxk2,MSxk2/06,Sx,2
MSxk2,MSxk2/07,Bl,2
MSxk2,MSxk2/07,Fd,2
MSxk2,MSxk2/07,Lw,4
MSxk2,MSxk2/07,Pl,1
MSxk2,MSxk2/07,Sx,2
MSxk2,MSxk2/08,Act,3
MSxk2,MSxk2/08,At,3
MSxk2,MSxk2/08,Bl,2
MSxk2,MSxk2/08,Fd,2
MSxk2,MSxk2/08,Pl,1
MSxk2,MSxk2/08,Sx,1
MSxk2,MSxk2/09,Act,3
MSxk2,MSxk2/09,At,3
MSxk2,MSxk2/09,Bl,2
MSxk2,MSxk2/09,Pl,2
MSxk2,MSxk2/09,Sx,1
MSxk3,MSxk3/01,At,3
MSxk3,MSxk3/01,Bl,2
MSxk3,MSxk3/01,Fd,2
MSxk3,MSxk3/01,Lw,4
MSxk3,MSxk3/01,Pl,1
MSxk3,MSxk3/01,Sx,2
MSxk3,MSxk3/02,Bl,3
MSxk3,MSxk3/02,Fd,2
MSxk3,MSxk3/02,Pl,1
MSxk3,MSxk3/05,Bl,3
MSxk3,MSxk3/05,Fd,2
MSxk3,MSxk3/05,Lw,4
MSxk3,MSxk3/05,Pl,1
MSxk3,MSxk3/05,Py,4
MSxk3,MSxk3/05,Sx,3
MSxk3,MSxk3/06,At,3
MSxk3,MSxk3/06,Bl,2
MSxk3,MSxk3/06,Fd,2
MSxk3,MSxk3/06,Lw,4
MSxk3,MSxk3/06,Pl,1
MSxk3,MSxk3/06,Sx,2
MSxk3,MSxk3/07,Bl,2
MSxk3,MSxk3/07,Fd,2
MSxk3,MSxk3/07,Pl,1
MSxk3,MSxk3/07,Sx,2
MSxk3,MSxk3/08,Act,3
MSxk3,MSxk3/08,At,3
MSxk3,MSxk3/08,Bl,2
MSxk3,MSxk3/08,Fd,2
MSxk3,MSxk3/08,Pl,1
MSxk3,MSxk3/08,Sx,1
MSxk3,MSxk3/09,Act,3
MSxk3,MSxk3/09,At,3
MSxk3,MSxk3/09,Bl,2
MSxk3,MSxk3/09,Pl,1
MSxk3,MSxk3/09,Sx,1
MSxkz,MSxkz/101,Bl,2
MSxkz,MSxkz/101,Fd,1
MSxkz,MSxkz/101,Lw,2
MSxkz,MSxkz/101,Pl,1
MSxkz,MSxkz/101,Sx,1
MSxkz,MSxkz/102,Fd,1
MSxkz,MSxkz/102,Pl,3
MSxkz,MSxkz/102,Py,2
MSxkz,MSxkz/103,Fd,1
MSxkz,MSxkz/103,Lw,1
MSxkz,MSxkz/103,Pl,2
MSxkz,MSxkz/110,Bl,2
MSxkz,MSxkz/110,Fd,3
MSxkz,MSxkz/110,Pl,3
MSxkz,MSxkz/110,Sx,1
MSxkz,MSxkz/111,Bl,2
MSxkz,MSxkz/111,Pl,3
MSxkz,MSxkz/111,Sx,1
MSxmz,MSxmz/101,At,3
MSxmz,MSxmz/101,Bg,3
MSxmz,MSxmz/101,Bl,1
MSxmz,MSxmz/101,Fd,2
MSxmz,MSxmz/101,Pl,1
MSxmz,MSxmz/101,Sx,2
MSxmz,MSxmz/102,Fd,1
MSxmz,MSxmz/102,Pl,3
MSxmz,MSxmz/102,Py,1
MSxmz,MSxmz/103,At,3
MSxmz,MSxmz/103,Bg,2
MSxmz,MSxmz/103,Bl,3
MSxmz,MSxmz/103,Fd,1
MSxmz,MSxmz/103,Pl,1
MSxmz,MSxmz/103,Py,3
MSxmz,MSxmz/103,Sx,3
MSxmz,MSxmz/110,Bl,1
MSxmz,MSxmz/110,Pl,2
MSxmz,MSxmz/110,Sx,1
MSxmz,MSxmz/111,Bl,1
MSxmz,MSxmz/111,Pl,3
MSxmz,MSxmz/111,Sx,1
MSxv,MSxv/01,Bl,3
MSxv,MSxv/01,Pl,1
MSxv,MSxv/01,Sx,2
MSxv,MSxv/02,Pl,2
MSxv,MSxv/03,Pl,2
MSxv,MSxv/04,Bl,3
MSxv,MSxv/04,Pl,1
MSxv,MSxv/04,Sx,3
MSxv,MSxv/05,Bl,3
MSxv,MSxv/05,Pl,1
MSxv,MSxv/05,Sx,1
MSxv,MSxv/06,Bl,3
MSxv,MSxv/06,Pl,1
MSxv,MSxv/06,Sx,1
MSxv,MSxv/07,Bl,3
MSxv,MSxv/07,Pl,1
MSxv,MSxv/07,Sx,1
MSxv,MSxv/08,Bl,3
MSxv,MSxv/08,Pl,2
MSxv,MSxv/08,Sx,1
MSxv,MSxv/09,Bl,3
MSxv,MSxv/09,Pl,3
MSxv,MSxv/09,Sx,1
MSxxz,MSxxz/101,At,3
MSxxz,MSxxz/101,Bl,1
MSxxz,MSxxz/101,Fd,2
MSxxz,MSxxz/101,Pa,3
MSxxz,MSxxz/101,Pl,1
MSxxz,MSxxz/101,Sx,2
MSxxz,MSxxz/102,Bl,3
MSxxz,MSxxz/102,Fd,1
MSxxz,MSxxz/102,Pf,3
MSxxz,MSxxz/102,Pl,1
MSxxz,MSxxz/103,Bl,2
MSxxz,MSxxz/103,Fd,1
MSxxz,MSxxz/103,Pa,3
MSxxz,MSxxz/103,Pl,1
MSxxz,MSxxz/103,Sx,3
MSxxz,MSxxz/110,Act,3
MSxxz,MSxxz/110,At,3
MSxxz,MSxxz/110,Bl,1
MSxxz,MSxxz/110,Fd,2
MSxxz,MSxxz/110,Pa,3
MSxxz,MSxxz/110,Pl,1
MSxxz,MSxxz/110,Sx,1
OWcaz,OWcaz/101,On,1
OWcaz,OWcaz/101,Qc,1
OWcaz,OWcaz/101,Qd,1
OWcaz,OWcaz/101,Qx,1
OWcaz,OWcaz/101,Qz,1
OWcaz,OWcaz/102,Qz,1
OWcaz,OWcaz/103,Qc,1
OWcaz,OWcaz/103,Qd,1
OWcaz,OWcaz/103,Qx,1
OWcaz,OWcaz/103,Qz,1
OWcaz,OWcaz/110,On,1
OWcaz,OWcaz/110,Pc,1
OWcaz,OWcaz/110,Py,1
OWcaz,OWcaz/110,Qc,1
OWcaz,OWcaz/110,Qd,1
OWcaz,OWcaz/110,Qz,1
OWcaz,OWcaz/111,On,1
OWcaz,OWcaz/111,Pc,1
OWcaz,OWcaz/111,Py,1
OWcaz,OWcaz/111,Qd,1
OWcaz,OWcaz/111,Qz,2
PPcoz,PPcoz/00,X,1
PPnvz,PPnvz/00,X,1
PPorz,PPorz/101,Jw,3
PPorz,PPorz/101,Py,1
PPorz,PPorz/110,At,3
PPorz,PPorz/110,Fd,2
PPorz,PPorz/110,Jw,3
PPorz,PPorz/110,Py,1
PPorz,PPorz/111,Act,2
PPorz,PPorz/111,At,1
PPorz,PPorz/111,Fd,2
PPorz,PPorz/111,Jw,3
PPorz,PPorz/111,Py,3
PPorz,PPorz/Gg,X,1
PPpum,PPpum/101,Pl,2
PPpum,PPpum/101,Py,1
PPpum,PPpum/102,Jw,3
PPpum,PPpum/102,Om,3
PPpum,PPpum/102,Py,1
PPpum,PPpum/110,Pl,1
PPpum,PPpum/110,Py,2
PPpum,PPpum/111,At,3
PPpum,PPpum/111,Bc,3
PPpum,PPpum/111,Fd,3
PPpum,PPpum/111,Pl,1
PPpum,PPpum/Gg,X,1
PPwy,PPwy/101,At,3
PPwy,PPwy/101,Jr,2
PPwy,PPwy/101,Py,1
PPwy,PPwy/101,Qm,1
PPwy,PPwy/102,At,3
PPwy,PPwy/102,Jr,2
PPwy,PPwy/102,Py,1
PPwy,PPwy/102,Qm,1
PPwy,PPwy/110,At,1
PPwy,PPwy/110,Ep,3
PPwy,PPwy/110,Py,1
PPwy,PPwy/110,Qm,1
PPwy,PPwy/111,At,1
PPwy,PPwy/111,Ep,3
PPwy,PPwy/111,Op,1
PPwy,PPwy/111,Py,1
PPwy,PPwy/111,Qm,2
PPwy,PPwy/Gg,X,1
PPxh1,PPxh1/01,Fd,3
PPxh1,PPxh1/01,Py,1
PPxh1,PPxh1/02,Fd,5
PPxh1,PPxh1/02,Py,2
PPxh1,PPxh1/03,Fd,2
PPxh1,PPxh1/03,Py,1
PPxh1,PPxh1/04,Fd,3
PPxh1,PPxh1/04,Py,1
PPxh1,PPxh1/05,Fd,2
PPxh1,PPxh1/05,Py,1
PPxh1,PPxh1/06,At,3
PPxh1,PPxh1/06,Ep,3
PPxh1,PPxh1/06,Fd,1
PPxh1,PPxh1/06,Py,1
PPxh1,PPxh1/07,Fd,1
PPxh1,PPxh1/07,Py,1
PPxh1,PPxh1/08,Act,3
PPxh1,PPxh1/08,At,3
PPxh1,PPxh1/08,Ep,3
PPxh1,PPxh1/08,Fd,2
PPxh1,PPxh1/08,Pl,4
PPxh1,PPxh1/08,Py,2
PPxh1,PPxh1/08,Sx,2
PPxh2,PPxh2/01,Fd,3
PPxh2,PPxh2/01,Py,1
PPxh2,PPxh2/02,Fd,3
PPxh2,PPxh2/02,Py,3
PPxh2,PPxh2/03,Fd,3
PPxh2,PPxh2/03,Py,2
PPxh2,PPxh2/04,Fd,3
PPxh2,PPxh2/04,Py,2
PPxh2,PPxh2/06,Fd,1
PPxh2,PPxh2/06,Py,2
PPxh2,PPxh2/07,Act,2
PPxh2,PPxh2/07,At,3
PPxh2,PPxh2/07,Ep,3
PPxh2,PPxh2/07,Fd,3
PPxh2,PPxh2/07,Pl,4
PPxh2,PPxh2/07,Py,2
PPxh2,PPxh2/07,Sx,1
PPxh3,PPxh3/01,Py,1
PPxh3,PPxh3/02,X,1
PPxh3,PPxh3/03,X,1
PPxh3,PPxh3/04,Fd,1
PPxh3,PPxh3/04,Py,1
PPxh3,PPxh3/05,Act,3
PPxh3,PPxh3/05,At,3
PPxh3,PPxh3/05,Fd,1
PPxh3,PPxh3/05,Py,1
PPxh3,PPxh3/06,Act,1
PPxh3,PPxh3/06,At,1
PPxh3,PPxh3/06,Ep,3
PPxh3,PPxh3/101,Fd,5
PPxh3,PPxh3/101,Py,1
PPxh3,PPxh3/102,Fd,2
PPxh3,PPxh3/102,Py,2
PPxh3,PPxh3/103,Fd,1
PPxh3,PPxh3/103,Py,1
PPxh3,PPxh3/104,Fd,1
PPxh3,PPxh3/104,Py,1
PPxh3,PPxh3/110,Fd,1
PPxh3,PPxh3/110,Lw,3
PPxh3,PPxh3/110,Py,3
PPxh3,PPxh3/111,Fd,1
PPxh3,PPxh3/111,Lw,1
PPxh3,PPxh3/111,Sx,2
PPxh3,PPxh3/112,Sx,2
PPxhz,PPxhz/101,Fd,2
PPxhz,PPxhz/101,Py,1
PPxhz,PPxhz/102,Py,1
PPxhz,PPxhz/110,Fd,1
PPxhz,PPxhz/110,Py,2
PPxhz,PPxhz/111,Ep,2
PPxhz,PPxhz/111,Fd,1
PPxhz,PPxhz/Gg,X,1
PPxxz,PPxxz/101,Jr,2
PPxxz,PPxxz/101,Py,1
PPxxz,PPxxz/102,Jr,1
PPxxz,PPxxz/102,Ju,3
PPxxz,PPxxz/102,Py,1
PPxxz,PPxxz/110,Fd,3
PPxxz,PPxxz/110,Jr,2
PPxxz,PPxxz/110,Py,1
PPxxz,PPxxz/111,Aa,3
PPxxz,PPxxz/111,Act,3
PPxxz,PPxxz/111,At,3
PPxxz,PPxxz/111,Jr,2
PPxxz,PPxxz/111,Py,1
PPxxz,PPxxz/Gg,X,1
PPxyz,PPxyz/101,Py,1
PPxyz,PPxyz/101,Qg,1
PPxyz,PPxyz/102,Py,1
PPxyz,PPxyz/102,Qg,1
PPxyz,PPxyz/110,Act,3
PPxyz,PPxyz/110,Bg,2
PPxyz,PPxyz/110,Dw,3
PPxyz,PPxyz/110,Fd,1
PPxyz,PPxyz/110,Py,1
PPxyz,PPxyz/110,Qg,1
PPxyz,PPxyz/110,Vb,3
PPxyz,PPxyz/Gg,X,1
SASbo,SASbo/a,At,1
SASbo,SASbo/a,Pl,1
SASbo,SASbo/a,Sx,3
SASbo,SASbo/b,Acb,3
SASbo,SASbo/b,At,1
SASbo,SASbo/b,Ep,3
SASbo,SASbo/b,Pl,2
SASbo,SASbo/b,Sb,1
SASbo,SASbo/b,Sx,1
SASbo,SASbo/c,Ep,3
SASbo,SASbo/c,Pj,2
SASbo,SASbo/c,Sb,1
SASbo,SASbo/d,Acb,3
SASbo,SASbo/d,At,3
SASbo,SASbo/d,Ep,2
SASbo,SASbo/d,Sx,1
SASbo,SASbo/e,Pl,2
SASbo,SASbo/e,Sb,1
SASbo,SASbo/f,Sb,1
SASbo,SASbo/g,Lt,3
SASbo,SASbo/g,Sb,1
SASbo,SASbo/h,Lt,1
SASbo,SASbo/h,Sb,3
SBAPcp,SBAPcp/d,X,1
SBAPcp,SBAPcp/h,Acb,2
SBAPcp,SBAPcp/h,At,1
SBAPcp,SBAPcp/h,Fd,3
SBAPcp,SBAPcp/h,Sx,2
SBAPcp,SBAPcp/m,At,1
SBAPfp,SBAPfp/d,X,1
SBAPfp,SBAPfp/h,Acb,2
SBAPfp,SBAPfp/h,At,1
SBAPfp,SBAPfp/h,Sx,2
SBAPfp,SBAPfp/m,At,1
SBPSdc,SBPSdc/01,At,3
SBPSdc,SBPSdc/01,Pl,1
SBPSdc,SBPSdc/01,Sb,3
SBPSdc,SBPSdc/01,Sx,2
